8.21929387 1.56700149 73
5.21696427 11.07415394 264
3.82399782 -3.35775406 423
3.24970521 10.60552979 429
7.14505683 9.10958115 291
2.74619976 -5.12609145 314
-4.10337156 4.55524505 484
-0.16708321 7.28348920 211
-3.19353824 -10.31965491 122
6.86073119 3.87264119 139
-10.12303707 5.68422165 77
-1.23295695 -0.86459055 303
-2.46100487 -6.55702962 449
5.74915333 3.89877281 187
1.07097994 3.16049014 63
1.53703772 -6.81820480 458
-6.80801219 -1.56808288 418
3.51122057 -9.47908355 304
-4.55188155 10.84077239 89
-2.64464296 1.95027931 411
-9.16747067 4.13325767 373
-3.06969195 -1.90677495 311
2.88683632 1.50310969 263
8.17254611 -1.99061521 105
-5.45990575 -3.28963687 161
-1.56767099 -7.48035515 208
-2.83904038 -1.92064640 145
-4.98996543 5.74706567 209
-2.26688231 5.47641329 90
-7.99343851 -5.47113702 437
-10.59984628 2.88672597 36
2.56998333 4.78968536 233
-6.23156863 -10.18360355 159
8.23105013 -3.34404222 403
8.00816389 -1.84725269 226
-3.76322764 7.45767239 396
-1.23263121 -7.76033221 268
5.45274252 -6.73312829 182
8.47735956 4.05765649 354
-4.55856161 7.78991734 83
-2.32977153 -0.47583366 145
7.49932019 3.97050734 39
-10.31414235 -6.38409207 102
4.79304751 -6.87026782 400
-1.68613954 -2.80133179 311
4.51262781 5.82362070 388
6.57707255 -5.50612801 495
-9.82646307 6.43155103 412
-5.77435377 -2.24465237 460
4.97891088 -10.04622306 4
-1.69271298 7.69791158 427
-3.38083824 -8.06004785 81
4.16424327 -7.20875313 29
-4.70998722 1.43759822 378
6.02224610 9.53338371 62
9.71638431 -0.47847423 40
0.27515052 -1.81080952 114
-3.43592718 9.15695482 166
-9.19842959 -7.13331641 88
5.31811195 1.05136865 146
8.02927155 1.52011878 73
6.67086345 0.35957073 146
0.07502635 5.81481542 211
10.66894098 9.88839910 6
-3.74145045 0.49377103 381
-5.40495780 5.84147125 137
-4.20906715 6.46419657 394
-8.08512628 -7.74579269 101
6.15079111 10.02023772 171
-7.72763205 8.52889886 148
-5.82754363 -8.19648328 294
6.38888432 -1.77840126 475
6.25335052 -5.05549724 469
-5.83315444 -6.83403590 402
-4.16991835 -1.35795378 21
2.92198391 2.40241501 410
-3.62918390 -1.51147193 428
5.73152330 -4.68813039 69
3.64191464 4.74102322 410
3.22423171 8.46383813 390
-2.23566964 4.88075330 138
-6.97706749 5.00418891 72
6.35972873 -8.37184085 400
6.18239749 9.79053977 221
6.44980728 -0.26254709 41
-1.46691209 -2.72195289 463
-0.98137386 -8.48134880 341
0.85921942 -2.65134253 157
-3.50917038 -2.04826811 360
4.57123591 -4.00975328 169
5.64071718 -0.72877849 41
-3.98778012 7.55298634 176
-0.97984477 9.53366738 76
-3.19315007 3.94189783 421
-3.13550954 2.79945220 2
7.20038848 -4.73736602 424
-3.24572371 7.62449101 398
-5.85572988 -0.32408760 210
-2.44763328 4.39511759 53
1.89507376 -7.82613848 121
5.60412685 -10.40489128 104
-8.89412315 2.15522150 156
7.85933108 -7.91491819 52
-2.05920172 -0.33347780 360
-4.87109184 -4.84535173 307
2.99994394 3.23136465 263
-6.47205473 2.45058271 353
-3.87404267 -7.18532944 7
-6.38213376 0.03287480 296
-5.61102204 -1.77881435 0
-6.66636640 -3.01201615 34
-7.37929228 -4.65955161 487
-0.49704987 0.47665949 222
2.54440231 3.71135185 363
-9.08823466 0.15291712 477
6.94289517 6.36942541 364
-8.60972097 -8.06816785 328
-6.48736078 8.82981819 351
9.06668245 7.40093830 223
-10.41102409 -7.22750687 336
-7.44769782 -10.54580950 430
-3.62800418 -8.70822206 215
6.77766148 0.01604252 73
7.43392985 -1.37302790 237
9.63869472 10.57307237 6
-0.43417316 -0.65928925 95
1.04227536 3.21051298 225
1.83375393 -4.67571012 357
2.82353701 -0.50656606 181
-1.31088458 -10.29477109 122
-10.99770266 4.15973313 87
7.16876339 0.53706421 11
-4.06426517 4.27394427 371
-7.62471929 2.96250833 334
-9.85049314 -0.16345201 203
-10.70847470 -0.91113702 346
-7.30183107 8.44147218 17
-0.82952883 -2.08076095 499
8.79157940 8.16668655 142
-7.50013838 -3.64087859 168
-3.75686440 -10.49860553 122
1.14171864 7.91626887 24
-9.89216608 -8.09970790 134
-2.45633573 -1.11469442 358
-5.11571865 -2.52238866 406
-4.36289572 0.11945245 276
5.41892958 9.20069854 162
0.52886412 -7.66368231 458
-0.25225901 -1.88262419 95
-6.20743489 -2.75394410 296
-8.81432339 -10.21204584 430
1.57649690 -0.84141390 198
-2.74657933 8.64629749 166
-6.89010617 -9.06556012 98
-0.71643906 -4.87652611 316
-7.25611235 1.46468546 393
-1.12043058 9.70843543 426
8.00761307 8.41431482 94
3.09634494 -0.21179844 202
8.06820353 -4.23755530 475
4.99912726 1.26302874 310
-7.36328617 1.30776289 5
-3.73978978 -1.63841897 145
-5.79038884 2.45673248 298
-2.16493849 -4.27723789 27
9.27897241 -3.48925562 324
-9.38504916 -2.77132092 296
-0.61827366 -0.79666610 414
-7.52994261 -0.47494956 282
5.45987364 -4.84046317 469
5.81505212 0.69556949 409
3.58456732 6.72523141 261
9.13269039 -7.38573233 372
5.24347173 7.05335131 407
0.26700599 9.37530335 32
4.44181827 1.04640238 391
9.12876803 -2.10636742 440
-7.52865106 5.35040276 179
8.84249375 7.27374719 431
6.59953992 1.19973924 415
-4.17997384 5.92834687 9
-0.38893724 6.41488910 110
8.43656685 -2.80423503 324
1.69802789 5.74807081 262
-5.68676050 -0.21532570 460
-7.28704808 -6.84049175 433
5.15505699 -3.27098552 12
0.25893261 -8.12251656 345
-3.63111022 -7.98825253 204
3.17665774 4.78142641 233
-1.18422834 1.64170081 144
5.66151494 -9.66454239 258
5.84486557 2.76821387 310
1.82972280 8.22658585 478
0.98645896 -6.87403803 494
6.01004730 -10.32152276 239
-3.61961204 7.80917455 96
4.53820201 -8.11377707 54
1.63875763 1.21496627 181
0.67719919 -3.29232116 389
1.62170564 3.87281518 225
-7.12057431 2.89326102 111
6.14583526 -7.51440206 313
4.97026077 -5.13877654 495
-4.23191895 10.59524442 255
6.44619173 9.47384943 417
-1.32388595 9.01695706 260
-3.97162930 3.29231663 37
-7.04705565 0.54606905 491
-3.78186457 5.52903123 484
3.62915508 7.84800390 326
2.89712243 -8.68599281 121
-6.47636484 -0.14042077 377
4.54178134 -0.39372778 202
5.02500123 -8.97540277 258
-4.82711433 -8.76392750 58
-2.65446193 0.89990866 238
-7.13178583 2.07868222 48
-0.74354295 -0.88871749 381
3.94305318 6.38757286 261
11.07078630 -0.73099182 432
2.00361440 9.31778516 429
-8.09586808 -1.30889428 292
-2.03081210 11.19462666 255
3.50142965 8.61457882 218
-4.32900103 9.35851494 342
-0.24727451 -7.16422691 453
-2.27213490 -6.53522853 319
-4.54952341 0.60315590 447
5.68799688 -5.72436568 495
1.58171445 8.59869091 25
1.21514604 0.25752251 95
-7.74970221 -10.83371753 228
-4.52271846 8.79357543 255
6.92159602 -7.41173324 45
-6.55117321 -2.53327067 493
0.56178470 -7.36001228 466
9.67113404 0.62732815 40
-4.44607708 1.98405743 123
6.68869769 2.25832378 354
-6.18969760 -2.63694368 34
-5.71216421 1.23008241 111
-0.08619814 8.45090669 110
9.90081548 3.10697141 199
1.06251447 -10.62707440 441
-6.66613898 7.79191596 33
6.02919931 -2.17638502 28
3.38862188 -9.57895538 29
-8.32202242 -10.46402780 35
-7.55989136 8.51967142 33
-7.95712766 -7.73359778 35
-2.77383615 9.83547899 176
-6.60976257 4.74426925 273
-3.27278773 8.28713106 183
-8.17037382 -0.52865866 124
-8.87761773 1.10510759 270
-4.25945723 0.56147785 460
-5.36763823 -3.72724553 106
3.35471407 6.22971526 363
-5.06920758 2.11073870 334
-10.44600528 3.92333230 355
-7.68354262 -1.61688698 405
2.03188953 10.29629436 429
-9.82164615 -5.66309065 214
-1.58585686 8.78939137 96
-2.66562384 4.83146025 285
0.24647779 -5.27875700 74
1.37539992 5.92560584 262
4.07384258 -0.52931376 181
-7.98506900 0.10359640 270
-0.45018564 5.67602371 211
4.57334445 -9.23689818 239
8.81241131 -1.20200494 403
-4.56242003 5.76409252 462
-5.95470771 2.73885486 334
2.09244746 1.26546745 14
-10.27202430 -2.91429159 446
6.42539424 10.54727977 326
1.21229099 -5.40543270 498
-2.82783469 -6.40669538 27
-1.88738982 -9.30635394 122
5.56150937 4.05105682 325
2.93645339 8.75138036 413
-1.83537098 9.57859656 427
-4.33929128 6.51593067 137
8.78526059 2.28511229 354
-3.23732243 11.48985734 79
4.70713426 7.24211369 86
-1.04540620 9.71179992 76
-3.12088643 2.74347416 378
-7.11874093 4.52457547 87
-7.86927402 -1.50469575 163
-6.00029308 -6.00565217 97
4.91744639 1.20328288 325
6.50879753 -5.94516317 400
7.40176376 8.39643053 283
-6.33182423 9.37303898 267
-1.78532207 2.17389888 408
-9.70631426 6.78997767 337
2.79741487 6.38086982 425
1.10148550 -1.09929488 198
-6.73521676 0.38390602 48
0.19308649 6.33663117 290
3.73599706 8.22572943 44
5.25186846 8.68229392 407
3.98553764 4.12851496 439
-3.11773681 -1.61577000 311
0.14410137 4.10145427 290
4.52213205 8.02818968 413
-6.07428354 -3.41169373 448
1.48468980 -6.30308447 67
-0.09230718 1.97484602 220
10.95640545 7.47158713 468
-7.57950131 4.40041001 242
0.17409439 -4.69145461 74
8.50149135 2.60553093 99
-6.02354070 4.50660438 72
-1.91471394 -7.77561373 341
8.56281539 3.83407423 231
-5.58536037 -4.70015681 307
2.47418257 -4.20837468 301
5.37098365 7.56774361 417
-3.83604816 3.34400570 136
5.62466446 -8.15533502 212
-1.20008062 8.28051594 76
-4.74323313 9.66576627 387
-3.15748841 9.20686976 427
0.39942312 9.66566227 478
3.30753464 5.55488615 410
-6.21099288 0.21729754 111
-8.42447453 1.57264245 287
-5.92704083 -8.13271094 294
-5.47614834 -5.20688232 97
-7.09301405 -4.71286253 448
-4.94221861 10.70897712 427
8.34239363 -4.16019253 153
7.17793850 -0.62432465 226
7.76547997 -2.23910780 105
4.38004896 4.89870671 155
-5.75545894 5.00924560 298
-8.47642719 -6.06853471 35
0.74707922 -3.87633617 249
-5.76330375 -8.15010864 213
-8.48461451 -4.34434704 97
-0.69609495 -2.98871693 281
0.00828280 9.67770208 133
-6.76844069 -4.79634830 168
2.73831837 1.83348833 379
-0.42101163 8.24440161 478
-2.11933920 7.44368303 115
-8.82698658 -4.30265878 487
-2.95212862 -6.52430363 467
5.35072225 3.35238058 310
3.20317962 9.72855844 279
3.01760208 -9.21819587 483
-2.68443846 6.66665341 9
3.17181490 -3.62454629 190
-8.57592096 0.29486147 292
2.72980609 -1.20575023 269
-4.67683860 8.88958411 332
-8.41139661 -4.22680768 487
4.14995561 -7.89324625 374
-9.56681929 -7.24296386 293
-2.27833617 8.92516699 426
8.87358803 7.91733329 431
9.60821538 -8.99743313 479
0.96669666 -0.34458359 229
9.62810813 7.30982950 51
7.50594581 3.28527726 231
2.75322170 -1.88411334 269
-8.63091256 0.06815670 329
-6.40392274 8.26010314 484
-5.61136074 4.73938124 84
8.06105029 8.31663791 312
-6.85386374 -8.00780201 486
-1.49012546 -2.52155494 428
9.16837294 -10.61568443 479
8.50232512 -8.70851627 52
-1.71340268 -0.00064633 144
7.10429084 5.57315170 243
3.99912535 8.82554154 162
-4.88177260 3.78641210 421
-0.41392900 1.75571787 222
-2.67808109 5.49204037 103
-1.98456175 6.00777445 115
4.15982015 -2.59450225 167
-7.43582676 -0.19960714 282
1.30121941 0.67397503 235
2.60587812 2.15581613 63
-6.66161226 -5.89081566 464
-1.83051146 9.94596007 166
2.78178690 -6.30182836 496
-8.04785193 3.49469324 84
6.76170278 2.48503635 227
-7.61043996 1.60971612 334
-1.42088766 -4.62606137 428
-4.24027536 -0.98791238 266
6.50463045 4.16570784 415
5.96910187 -10.08177794 52
-2.08497352 -0.35877008 428
-11.74418449 6.58971204 337
1.42074996 2.04334372 109
8.54331817 5.03997949 243
-6.16421403 7.19261823 50
-0.79326661 1.25998107 93
7.47066610 -8.61655802 15
-2.76020214 -0.29088992 311
-6.96712860 -1.75680735 147
5.40744237 -2.11531638 444
10.18228004 0.51717710 445
-10.95354263 1.71668674 492
8.66144496 6.58213888 291
-1.40321733 1.99828709 144
-8.07975291 -2.34938867 282
-9.51132639 3.85311619 412
9.91162085 -10.27602186 479
3.97658197 9.55904119 44
7.00852403 3.02129006 80
0.73628470 -4.80956702 74
-3.31454233 4.25615950 481
-7.42911716 -1.49510288 236
2.57361922 -7.71170989 121
-8.42806706 -6.68425055 158
6.25623064 -1.01697765 28
-9.52115353 -9.00215174 126
-0.85136353 4.98056880 85
-2.51366219 -5.86108137 319
3.71406972 -7.50359757 357
9.18473832 -0.64049379 420
-5.23310728 8.81727673 387
-3.16351598 -7.46428528 122
7.72475670 7.39747685 364
-2.53086906 7.08639763 42
0.05442755 -5.42865901 457
4.07781445 -6.32143696 64
5.33059934 -6.75383746 140
9.90620496 8.23338225 468
5.80171660 7.05745015 476
2.17996527 -0.62395133 220
1.27947011 6.48478851 300
7.10513303 7.12779803 291
1.41168306 -0.07668073 222
7.80354153 5.81850869 243
3.74443153 -5.30881111 91
-2.44073683 -2.20039219 463
9.51355036 0.37786138 92
-0.88153282 1.35730049 480
-0.76466359 10.17938741 76
-5.81202018 9.49602791 59
1.88451862 -6.87300607 374
0.50390306 1.97041295 144
3.95339293 -3.44035161 301
5.37298328 -4.80771246 3
3.74937589 1.85263004 385
-6.14066296 -1.62089803 19
-8.83240717 -4.42368701 88
0.10772744 2.18808847 93
4.58958680 -3.44965085 41
6.32478732 -8.51295558 104
7.44978432 3.13434768 80
9.38566203 9.77160860 18
9.47838288 -8.04204462 473
6.15497093 -7.22817165 313
7.63880075 8.33274774 51
-9.17440726 1.71304496 492
6.10016922 -4.98504041 120
-5.50191335 -4.53170913 161
9.79030879 9.07279518 450
2.85955988 2.91637850 14
1.25040908 0.50098539 128
0.90821051 0.52931194 220
3.99958914 -7.38169808 121
-2.22888895 4.62611471 200
6.10804765 -10.71882138 317
-6.92886432 0.36295729 203
-1.07060119 -3.05231886 306
-1.28727370 -5.12206260 192
0.02685046 -7.95344103 466
-3.58693673 -1.95582920 145
-2.50503103 7.98872310 135
-6.64512184 6.44928303 251
0.40376457 -1.18595740 154
-0.89266552 -2.61715598 114
-5.58678489 1.69387778 210
-6.86972289 -0.92077609 147
-1.14162735 10.63681101 260
-1.65590194 -4.51174151 174
8.21638128 8.47404693 468
3.88198039 -2.44666727 3
4.38026524 -0.00747858 286
8.63025906 8.26685536 431
-9.85916370 -0.98602474 477
2.85857875 -8.37307777 340
2.51683976 2.17144708 385
-9.24387330 3.71921455 435
-8.01741015 7.35845521 242
-3.24724051 -1.94998261 428
3.07908787 -0.07799149 198
-2.25616553 -9.92741909 268
2.55245460 1.52490246 289
8.56254018 7.38895782 51
-7.21652669 -4.38628408 168
-0.51670825 4.62033796 20
-9.45695638 -9.63351102 430
3.71323957 2.43653342 379
-2.00003009 9.75516446 426
-7.16503175 6.85088845 57
-5.53253162 6.73187695 72
7.68691139 0.92627387 445
4.65955367 -4.43649186 129
-6.47968529 0.49414736 111
6.43765963 7.43935124 390
-10.70977647 -5.38527882 365
2.59040035 4.24166077 410
-7.14926891 0.56935712 393
4.96308707 7.19217518 82
0.13226987 -3.81751370 47
-10.66130407 5.45754312 395
1.43910142 -3.09006004 269
5.46992479 8.23417496 171
-5.03536963 -7.91612233 66
-0.42285518 -5.40884461 457
5.88983001 8.29643320 348
-0.71320421 -4.99764727 74
-9.26062806 -1.12219948 346
6.23751667 5.94516995 62
2.92105908 4.70405312 489
-3.82997007 -8.76034454 399
-4.41826696 -1.99936749 482
2.99378282 2.81301379 117
2.15108997 -6.12329912 315
5.29141523 1.06737910 118
-5.57022789 -6.90114721 305
5.08682967 -3.39028175 8
7.16207746 -9.12386739 212
-7.81466344 -5.18980999 97
6.02009018 10.24710779 221
8.54486175 9.44486955 171
1.57641361 -7.29287152 494
8.26299816 -7.29828823 318
-9.38642044 1.56385108 125
-4.93699061 -9.18140353 108
4.57828985 -7.03613966 370
7.18696712 9.23992983 422
-2.83273837 2.56198597 408
