6.36707726 4.02943063 77
-6.60715980 1.62192094 205
-5.39220602 -3.50893279 134
4.02746905 6.30212318 72
5.71764593 1.80173060 54
-6.18079942 -6.94350613 41
5.64587856 3.61371487 198
-2.32883102 -4.76556315 162
2.27318133 -5.98150726 51
-3.75398325 -7.87745828 303
8.08325973 -0.53735412 388
5.73706649 7.12166918 172
-5.36605847 -6.37268387 271
-11.28890169 -10.58901095 71
-8.29454755 -5.11986776 121
-2.36644971 -6.56562403 165
5.82066646 -2.22610202 48
1.69081442 -9.19169405 278
-5.33190805 5.97599432 156
-2.16511792 6.37359784 120
-1.89918156 -5.80875420 39
7.13486436 -6.98589074 378
-3.47028581 -1.21884860 52
2.31713379 -3.74830083 38
7.49233697 7.16039746 197
-10.83850245 -6.31218840 203
7.23224948 8.96708185 31
4.65881336 -0.62144850 381
-0.89374628 -0.23841501 366
1.44526765 -7.73493262 51
0.29543431 2.13362993 273
-5.09284658 -9.36141778 24
-8.07996331 0.23726066 63
10.05922776 3.45460675 154
-8.48674142 -8.50459305 341
-6.23535746 -1.57064003 134
5.40509153 -5.72079976 188
8.37067820 4.06898904 92
8.70433349 7.95699520 86
-4.96955307 -6.12942904 384
-8.97656982 3.01887523 36
3.54059139 -6.86144821 321
3.40867817 -0.45981881 111
4.00794676 -3.28313770 44
-6.04779608 -5.25534842 150
-5.12912020 -8.49363557 365
-2.79892771 5.39385385 258
-0.36485412 -6.87312101 11
-10.22926941 -10.32425998 391
9.23965858 3.93474878 383
-11.30891956 7.11904711 146
7.05737402 1.31505220 222
-9.85254836 -3.58801841 137
7.36577103 -5.45604850 74
-0.34676470 -7.75810909 347
-1.04620060 -2.99183908 153
4.25179352 0.88129588 239
-4.66971397 8.28905479 108
6.75918580 1.49754725 140
2.24177976 -0.54670815 255
-5.04910880 -9.82218111 24
4.28732412 6.92213513 253
5.93682860 -7.79273348 55
4.43089307 -2.53306269 182
-0.51266764 -4.91013361 35
5.37418707 -4.30612489 310
3.03918068 4.17555020 305
2.07799147 -9.21568930 89
5.83063504 -7.29678870 297
9.67644244 -6.28939158 247
9.02420351 8.72468225 284
8.01077252 -0.85411704 87
7.73611300 6.70114103 281
1.63718678 7.84202201 127
4.62825727 1.41194152 97
8.63658048 8.05913994 1
-3.07115470 -3.03412783 361
9.72271918 1.67697636 277
-1.40822244 7.56353505 309
6.73799413 -4.34252725 96
-6.50455276 -6.59296182 352
9.36566180 -7.91692716 234
4.84801529 -1.09977336 44
-1.59805084 10.36072726 68
-4.23363205 6.71661618 40
7.63415271 1.39563062 73
3.42204709 3.96070113 118
5.64849273 -3.46049808 107
-3.98247125 4.28257708 19
-9.09723484 -10.40290640 71
2.93945021 7.45366092 119
3.71973201 0.04867524 323
8.55240535 -3.01068123 385
1.43430557 2.35405761 292
0.08807362 -4.35241284 357
2.86014860 -8.16380118 8
-3.83620181 1.63445063 109
-2.01264306 8.99363673 249
-3.27447354 -3.93027890 396
5.26129595 -0.30023688 141
-4.83653570 -1.28771579 183
4.96864491 -3.66206919 107
7.80405511 -9.79477905 55
5.84012672 -8.62149036 373
3.02827038 -2.74839900 225
-8.96105883 -7.98632311 16
-2.07192021 -0.79392926 376
1.11496162 0.95712750 292
-2.50466710 -9.24826042 331
-7.50301687 -1.18109026 26
-1.04865199 -4.76282377 216
-7.18254329 4.20641945 257
-5.25252837 -0.98368559 183
2.73632172 5.78654013 118
-4.10748842 9.29103519 108
3.74935967 4.18915815 116
6.32380065 -3.32492492 238
3.12158402 6.17698439 119
8.66892427 7.88724049 231
-2.71864002 7.09419466 56
-0.85978576 -1.98210755 4
-6.74941351 3.93631344 264
5.58909443 5.62640304 76
4.56060579 6.71564730 115
-3.56370513 1.39131456 6
6.31762759 7.31262582 27
-4.94651557 1.33563568 91
5.84580333 2.02749325 375
-6.74607086 1.78346864 301
0.69684028 4.64742749 53
5.16690373 7.92790613 27
-1.57497483 6.62726799 58
-0.52476171 -1.89437147 38
-0.88842264 -10.44983820 191
6.10201814 -2.51795038 181
-9.25538946 -7.33512726 241
-7.76834309 9.48423372 163
6.89540636 -8.39341908 82
6.80552191 4.36940402 380
1.20827219 5.82617045 98
0.52744406 -9.98170337 185
10.32890747 4.68751359 294
0.83444388 3.16052871 389
6.03814389 8.00926793 180
1.85417505 -2.06148143 288
-4.15764635 7.42385263 193
9.90284276 -7.90636581 304
-3.55619243 5.10223640 258
-6.13895553 -5.38893251 252
8.60331202 -9.88092373 295
4.01693093 0.93511777 141
-0.58422690 1.60203533 173
0.80776057 4.79798824 104
2.16897039 -10.24641733 387
9.89404083 5.04861987 33
-10.12457771 4.00440807 338
-2.57456372 -10.61982419 331
-6.57930210 1.73015021 353
-3.00771346 -10.61520477 265
6.61121468 2.35614517 25
2.39159639 -2.09637807 370
7.74840000 8.90620138 31
-1.49717787 -2.59526027 307
-2.36615948 9.29191385 68
-10.19378564 -3.92622313 85
7.59435924 -0.94495245 95
-8.13085036 7.90073911 108
8.21690007 -4.04672135 316
-9.46336173 -3.61205080 121
-6.03277951 -5.88819743 339
2.65614604 5.42491230 342
10.32767990 4.07260959 33
-5.27464948 -7.00078813 150
4.53952854 0.46684617 135
7.42623427 -5.40991624 78
10.53451355 7.25104083 166
-9.47805980 8.67774961 80
4.92624565 -6.42676798 377
8.55374756 -6.99503574 103
6.54249385 8.02168350 145
4.12357339 -5.84385182 268
7.05748200 -10.52180962 47
2.31991891 8.02830756 22
1.13366837 -8.14571762 327
5.82805211 4.89597968 393
10.60448873 4.18970157 222
-6.89329904 5.46531498 193
4.98588275 8.39923504 253
5.29355258 -0.07783708 135
5.69521755 5.11435076 72
-5.61632821 4.37647776 30
-4.80927755 1.47200574 84
7.31708543 1.73238850 220
5.36009476 10.33269949 180
-4.92957300 -3.87602559 13
-4.58407982 -10.53115785 178
8.99667961 2.89870236 73
7.64257906 5.94935676 77
7.45378406 8.85605081 284
-9.60768583 -6.20720241 203
6.07942980 7.19777864 171
-2.53417601 7.06661437 233
9.37305492 4.99438287 190
-2.78918956 1.91925880 260
-4.10515569 7.63715436 56
-3.03775553 9.07162966 302
-7.46252201 -5.55761420 218
-5.67886529 10.33055387 90
4.53467229 -1.21057769 243
-1.16958096 0.72635303 192
-1.81773257 11.39710092 302
-3.24391931 -0.49778121 28
1.80362687 -8.07553440 18
-1.78596424 -10.26198267 340
8.99877710 3.09276878 25
-4.46796273 -4.71961985 162
9.49747645 -5.60090038 186
6.06016206 -3.65260006 34
10.77794533 -7.81220010 113
5.46589295 -3.99225525 181
2.69344177 5.27843436 104
8.16893676 -5.64145275 234
-4.13450896 4.12141207 344
6.62126066 -6.62105214 184
-4.59357585 4.97574297 208
6.05299927 1.92095079 270
-8.40169718 -8.18605422 374
-2.18681637 5.76593461 167
-0.04098414 8.63353110 159
-9.09013763 -2.01482406 137
6.82198509 4.14288103 212
-0.97295084 6.10430879 250
-0.20467510 -5.60542797 248
5.42415416 2.96033782 239
8.13649974 1.85524762 383
-3.37497127 -4.45941586 201
3.02147893 4.00767101 345
7.78400609 -8.03384904 55
1.15667974 -4.07223143 29
-1.79656119 1.39362126 192
3.82512107 -6.22963127 215
2.87517491 6.51626690 116
-6.63711770 5.69058292 324
1.61584111 3.37788614 12
8.49308358 -8.83626747 179
9.03624813 -5.83050409 293
-0.04689339 -8.06755121 227
0.23470346 8.84698299 159
9.04142684 -6.40357708 113
0.57695817 -7.49527196 191
7.65441870 4.23135653 190
7.63286606 -4.87252609 130
-1.60690649 8.62164128 274
-8.80839765 -2.35872739 318
-1.10706674 0.71559310 52
